,date,varname,value,participant,asset_type,asset_or_liability
13407,2008-01-01,Federal government defined benefit retirement funds; nonmarketable Treasury securities; asset,922888.0,federal_government_defined_benefit_retirement_funds,nonmarketable_treasury_securities,asset
13408,2008-01-01,Other financial business; nonmarketable Treasury securities held by Federal Reserve credit facility LLCs; asset ,0.0,other_financial_business,nonmarketable_treasury_securities_held_by_federal_reserve_credit_facility_llcs,asset
13409,2008-01-01,Federal government; other nonmarketable Treasury securities; liability,47709.0,federal_government,other_nonmarketable_treasury_securities,liability
13410,2008-01-01,All sectors; Treasury securities; asset,6287318.0,all_sectors,treasury_securities,asset
13411,2008-01-01,Households and nonprofit organizations; Treasury securities; asset,143431.0,households_and_nonprofit_organizations,treasury_securities,asset
13412,2008-01-01,Z1/Z1/FL313161400.Q.1,195425.0,,,
13413,2008-01-01,"Households and nonprofit organizations; Treasury securities, excluding U.S. savings securities; asset",-51994.0,households_and_nonprofit_organizations,treasury_securities_excluding_u.s._savings_securities,asset
13414,2008-01-01,Nonfinancial corporate business; Treasury securities; asset,27239.0,nonfinancial_corporate_business,treasury_securities,asset
13415,2008-01-01,Nonfinancial noncorporate business; total U.S. government securities; asset,57456.0,nonfinancial_noncorporate_business,total_u.s._government_securities,asset
13416,2008-01-01,"State and local governments; Treasury securities, including SLGS; asset",665207.0,state_and_local_governments,treasury_securities_including_slgs,asset
13417,2008-01-01,Z1/Z1/FL213061120.Q.1,286340.0,,,
13418,2008-01-01,"State and local governments; Treasury securities, excluding SLGS; asset",378867.0,state_and_local_governments,treasury_securities_excluding_slgs,asset
13419,2008-01-01,Monetary authority; total Treasury securities; asset,591234.0,monetary_authority,total_treasury_securities,asset
13420,2008-01-01,Monetary authority; Treasury bills; asset,92985.0,monetary_authority,treasury_bills,asset
13421,2008-01-01,"Monetary authority; other Treasury securities, excluding Treasury bills; asset",498249.0,monetary_authority,other_treasury_securities_excluding_treasury_bills,asset
13422,2008-01-01,U.S.-chartered depository institutions; Treasury securities; asset,70102.0,u.s.-chartered_depository_institutions,treasury_securities,asset
13423,2008-01-01,Foreign banking offices in the U.S.; Treasury securities; asset,37557.0,foreign_banking_offices_in_the_u.s.,treasury_securities,asset
13424,2008-01-01,Banks in U.S.-affiliated areas; Treasury securities; asset,1405.0,banks_in_u.s.-affiliated_areas,treasury_securities,asset
13425,2008-01-01,Credit unions; Treasury securities; asset,9841.0,credit_unions,treasury_securities,asset
13426,2008-01-01,"Property-casualty insurance companies; Treasury securities, including those held by U.S. residual market reinsurers; asset",75784.0,property-casualty_insurance_companies,treasury_securities_including_those_held_by_u.s._residual_market_reinsurers,asset
13427,2008-01-01,"Property-casualty insurance companies; Treasury bills, including those held by U.S. residual market reinsurers; asset",17321.0,property-casualty_insurance_companies,treasury_bills_including_those_held_by_u.s._residual_market_reinsurers,asset
13428,2008-01-01,"Property-casualty insurance companies; other Treasury securities, including those held by U.S. residual market reinsurers, excluding Treasury bills; asset",58463.0,property-casualty_insurance_companies,other_treasury_securities_including_those_held_by_u.s._residual_market_reinsurers_excluding_treasury_bills,asset
13429,2008-01-01,Life insurance companies; Treasury securities; asset,85221.0,life_insurance_companies,treasury_securities,asset
13430,2008-01-01,"Life insurance companies; Treasury bills, including those held by U.S. captive reinsurers; asset",6129.0,life_insurance_companies,treasury_bills_including_those_held_by_u.s._captive_reinsurers,asset
13431,2008-01-01,"Life insurance companies; other Treasury securities, including those held by U.S. captive reinsurers, excluding Treasury bills; asset",79092.0,life_insurance_companies,other_treasury_securities_including_those_held_by_u.s._captive_reinsurers_excluding_treasury_bills,asset
13432,2008-01-01,Private pension funds; Treasury securities; asset,143945.0,private_pension_funds,treasury_securities,asset
13433,2008-01-01,Private defined benefit pension funds; Treasury securities; asset,114007.0,private_defined_benefit_pension_funds,treasury_securities,asset
13434,2008-01-01,Private defined contribution pension funds; Treasury securities; asset,29938.0,private_defined_contribution_pension_funds,treasury_securities,asset
13435,2008-01-01,Federal government retirement funds; Treasury securities; asset,1034132.0,federal_government_retirement_funds,treasury_securities,asset
13436,2008-01-01,Federal government defined benefit retirement funds; Treasury securities; asset,938618.0,federal_government_defined_benefit_retirement_funds,treasury_securities,asset
13437,2008-01-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan; asset,95514.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan,asset
13438,2008-01-01,State and local government employee defined benefit retirement funds; Treasury securities; asset,146695.0,state_and_local_government_employee_defined_benefit_retirement_funds,treasury_securities,asset
13439,2008-01-01,Money market funds; Treasury securities; asset,302500.0,money_market_funds,treasury_securities,asset
13440,2008-01-01,Money market funds; Treasury bills; asset,250825.0,money_market_funds,treasury_bills,asset
13441,2008-01-01,"Money market funds; Other Treasury securities, excluding Treasury bills; asset",51675.0,money_market_funds,other_treasury_securities_excluding_treasury_bills,asset
13442,2008-01-01,Mutual funds; Treasury securities; asset (market value),190110.0,mutual_funds,treasury_securities,asset_(market_value)
13443,2008-01-01,Mutual funds; Treasury bills; asset,0.0,mutual_funds,treasury_bills,asset
13444,2008-01-01,"Mutual funds; other Treasury securities, excluding Treasury bills (includes all Treasury securities before 2010:Q4); asset",190110.0,mutual_funds,other_treasury_securities_excluding_treasury_bills_(includes_all_treasury_securities_before_2010:q4),asset
13445,2008-01-01,Closed-end funds; Treasury securities; asset,6295.0,closed-end_funds,treasury_securities,asset
13446,2008-01-01,Exchange-traded funds; Treasury securities; asset,22318.0,exchange-traded_funds,treasury_securities,asset
13447,2008-01-01,Government-sponsored enterprises; Treasury securities; asset,15716.0,government-sponsored_enterprises,treasury_securities,asset
13448,2008-01-01,Issuers of asset-backed securities; Treasury securities; asset,79286.0,issuers_of_asset-backed_securities,treasury_securities,asset
13449,2008-01-01,Security brokers and dealers; Treasury securities (net); asset,-4738.0,security_brokers_and_dealers,treasury_securities_(net),asset
13450,2008-01-01,Holding companies; Treasury securities; asset,6424.0,holding_companies,treasury_securities,asset
13451,2008-01-01,Other financial business; Treasury securities; asset,23625.0,other_financial_business,treasury_securities,asset
13452,2008-01-01,Rest of the world; Treasury securities; asset,2556533.0,rest_of_the_world,treasury_securities,asset
13453,2008-01-01,Rest of the world; Treasury bills and certificates; asset,355671.0,rest_of_the_world,treasury_bills_and_certificates,asset
13454,2008-01-01,"Rest of the world; other Treasury securities, excluding Treasury bills and certificates; asset",2200862.0,rest_of_the_world,other_treasury_securities_excluding_treasury_bills_and_certificates,asset
13455,2008-01-01,Instrument discrepancies; Treasury securities (level),-51323.0,,,
13456,2008-04-01,Federal government; Treasury securities; liability,6194084.0,federal_government,treasury_securities,liability
13457,2008-04-01,Federal government; marketable Treasury securities; liability,4656134.0,federal_government,marketable_treasury_securities,liability
13458,2008-04-01,Federal government; Treasury bills; liability,1055697.0,federal_government,treasury_bills,liability
13459,2008-04-01,Federal government; other marketable Treasury securities; liability,3586437.0,federal_government,other_marketable_treasury_securities,liability
13460,2008-04-01,Federal government; long-term marketable Treasury securities issued to the Civil Service Retirement Fund through the Federal Financing Bank; liability,14000.0,federal_government,long-term_marketable_treasury_securities_issued_to_the_civil_service_retirement_fund_through_the_federal_financing_bank,liability
13461,2008-04-01,Federal government; nonmarketable Treasury securities; liability,1537950.0,federal_government,nonmarketable_treasury_securities,liability
13462,2008-04-01,Federal government; U.S. savings securities; liability,195003.0,federal_government,u.s._savings_securities,liability
13463,2008-04-01,State and local governments; State and local government series securities (SLGS); asset,275200.0,state_and_local_governments,state_and_local_government_series_securities_(slgs),asset
13464,2008-04-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan G Fund; asset,94389.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan_g_fund,asset
13465,2008-04-01,Federal government defined benefit retirement funds; nonmarketable Treasury securities; asset,929460.0,federal_government_defined_benefit_retirement_funds,nonmarketable_treasury_securities,asset
13466,2008-04-01,Other financial business; nonmarketable Treasury securities held by Federal Reserve credit facility LLCs; asset ,0.0,other_financial_business,nonmarketable_treasury_securities_held_by_federal_reserve_credit_facility_llcs,asset
13467,2008-04-01,Federal government; other nonmarketable Treasury securities; liability,43898.0,federal_government,other_nonmarketable_treasury_securities,liability
13468,2008-04-01,All sectors; Treasury securities; asset,6130113.0,all_sectors,treasury_securities,asset
